Date,Sentiment_score
2019-06-17,0.48690744088277205
2020-08-15,0.7752475650077385
2020-12-29,0.2798039985570326
2021-01-20,0.8218464937017984
2019-12-26,0.7666082860850452
2020-05-05,0.14721988890507318
2019-03-22,0.6340144946360912
2020-12-03,0.549313501765937
2019-10-20,0.3105607709853757
2021-05-13,0.3839165565467107
2021-03-26,0.09598104154189607
2019-12-11,0.5594428137446812
2019-05-31,0.30522873566758335
2019-05-14,0.4314860939923564
2019-10-09,0.7405952985318914
2018-12-04,0.8293315876740004
2019-08-04,0.2747635356728697
2019-07-25,0.520259932301542
2021-01-03,0.40827207601937476
2018-12-24,0.6877838243564282
2019-10-29,0.4547524949079841
2019-07-05,0.7306225353911486
2019-08-24,0.14350518532375373
2020-01-22,0.04304309814111454
2018-10-15,0.5784828946231073
